product_id,price,part_name,brand,model,predicted_price
61076273,212.4,Contact roll Airbag -,toyota,corolla,213.17663817224445
54360056,72.6,Trailing link rear -(Right),toyota,corolla,72.19910698953831
54492396,59.5,Airbag krocksensor -,toyota,corolla,59.227014493839555
62148794,59.2,Tank lid -,toyota,corolla,59.22384325882454
54389700,60.5,"Shock absorbers rear - , e-(Rear)",vw,golf,60.362591693722955
60482533,157.7,Side airbags -(Left rear),skoda,octavia,157.47831406510153
60539167,56.3,Caliper Bracket -(Rear),skoda,octavia,56.21348278502975
56919452,118.4,Alternator -,toyota,corolla,126.45698795093854
54280176,218.3,Alternator -,skoda,octavia,218.97605438866697
54480215,23.7,Strut bearing rear -(Rear),toyota,corolla,23.682616334237665
53850683,178.5,Brake Caliper -(Right rear),toyota,corolla,177.61189646672767
56321357,47.6,Gear Box Bracket -,toyota,corolla,47.36515167748919
54020235,177.0,"Diesel tank - , e-",vw,golf,177.53008486860358
53376928,943.8,Gear Box 5 Speed -,skoda,octavia,946.9411455946832
66544168,56.2,Tank lid -,skoda,octavia,56.04785789280166
54124986,23.7,"Piston / Rod - , e-",vw,golf,23.68226913560863
54346603,35.6,Tank transmitters -,toyota,corolla,35.534598199023215
54375958,47.4,Tank transmitters -,skoda,octavia,47.31427576035074
54532592,29.6,Clutch cylinder Slave -,toyota,corolla,40.87011931818201
66709192,177.0,"Brake Caliper - , e-(Right front)",vw,golf,177.51537070360197
53853721,59.2,Shock absorbers rear -(Rear),toyota,corolla,59.700273939255595
60500078,355.2,Other Control unit -,toyota,corolla,346.6493398809512
54479475,41.3,Rubber bellow / Tube -,skoda,octavia,41.41638882437
54324453,120.8,"Fuel tank Injection - , e-",vw,golf,120.73970272297146
64796630,106.6,"Fuse box / Electricity central - , e-",vw,golf,106.49122467532462
53815272,904.7,"Rear gear / Diff. - , e-",vw,golf,905.5566171980796
53792769,23.6,Belt tensioner for Fan belt -,skoda,octavia,23.684744586663342
53503261,283.2,Drive shaft -(Left rear),skoda,octavia,284.0870080204516
63425718,4369.0,Automatic gear -(Front),skoda,octavia,4368.661387288407
54322755,102.3,"Fuel tank Injection- , e-",vw,golf,99.27413815836941
53699195,47.6,"Alternator bracket / Accessories - , e-",vw,golf,47.31053138736265
59936250,232.0,Aktivt kollisionsskydd Sensor -(Left),skoda,octavia,230.94413249875154
53467783,106.2,"Sump - , e-",vw,golf,106.53109828088576
54312600,47.2,"Caliper Bracket - , e-",vw,golf,47.44301712315459
63351960,59.3,Parkeringshjälp Frontsensor -,toyota,corolla,59.20704587566078
53523674,331.1,"Diesel injection pump - , e-",vw,golf,330.77227901889745
53919107,59.0,"Sensor ABS - , e-",vw,golf,59.25820010683764
64522689,355.2,Rear axle beam -,toyota,corolla,374.72137803932105
61842750,141.6,Alternator -,toyota,corolla,142.09864755001934
53407814,106.1,"Dörr Styrenhet - , e-(Left)",vw,golf,106.54341575715952
53395854,47.4,Tank lid -,toyota,corolla,47.360087416749884
53555100,118.6,Fly Wheel Manual -,skoda,octavia,118.3789336288711
59823602,307.8,Drive shaft -(Left front),skoda,octavia,307.85954969242357
56901591,94.6,Fly Wheel Automat -,skoda,octavia,95.10950333971579
54434613,19.0,Sensor AC inner temperature -,skoda,octavia,18.932533983128586
54616959,47.6,Carbon canister -,skoda,octavia,47.34456311833586
60981203,177.0,"Knee - , e-",vw,golf,177.54550997544126
61772965,67.3,Actuator loom -(Left front),toyota,corolla,67.45752812673437
54571879,47.6,Motor Bracket -,toyota,corolla,47.37107952602953
53995131,29.6,"Signal horn - , e-",vw,golf,29.61799885357333
63591065,212.4,Drive shaft -(Right rear),skoda,octavia,213.06141162726166
53621930,5.9,"Stolsvärme styrenhet/relä - , e-",vw,golf,5.9445277777778225
64643597,95.2,Sump -,skoda,octavia,95.68815965784617
65116265,4343.5,"Engine Gasoline - , e-",vw,golf,4320.74907411755
53720617,119.0,Fuel injection pump -,toyota,corolla,118.39521978021986
54387781,60.4,"Side airbags - , e-(Right)",vw,golf,60.45320122065433
63141783,95.2,Mass air-flow sensor -,skoda,octavia,94.6715374465811
55068240,59.0,"Suspension - , e-(Rear)",vw,golf,59.18125668875063
54322755,101.8,"Fuel tank Injection - , e-",vw,golf,101.64679574314565
53431833,83.0,Mass air-flow sensor -,toyota,corolla,82.83816011211
53549027,70.8,Main cylinder -,skoda,octavia,71.05222025127644
54547853,35.5,Airbag Front sensor -(Right),toyota,corolla,37.516581592712825
53986991,70.8,"Fuel filter / Holder - , e-",vw,golf,71.00002205433455
53664653,42.7,Strut rear -(Left),toyota,corolla,42.6469042700355
58712351,177.6,Contact roll Airbag -,toyota,corolla,195.9451951961234
60208724,59.3,Dragkrok Styrenhet -(Rear),skoda,octavia,59.39440845698424
54549667,100.6,Fuel pump electric -,toyota,corolla,100.64234920426794
64546679,471.8,Aktivt kollisionsskydd Sensor -,toyota,corolla,473.643146789322
53720617,117.9,Fuel injection pump -,toyota,corolla,118.39521978021986
54241876,59.5,Pulley -,skoda,octavia,59.18364561896435
56857329,35.4,"Sensor steering - , e-",vw,golf,35.51539702797204
53985126,474.5,"ABS Hydraulic pump - , e-",vw,golf,473.51382374431114
53902200,47.2,Tank lid -,toyota,corolla,47.36506302447551
54484620,59.2,Strut rear -(Right),toyota,corolla,59.21659762112891
54483157,440.3,"Turbo aggregate - , e-",vw,golf,437.837752366384
56502632,41.5,"Load air pressure transmitters - , e-",vw,golf,41.41787342587966
53366348,47.4,"Airbag krocksensor - , e-(Right front)",vw,golf,47.381923852536346
55583541,177.6,Power steering Control unit -,toyota,corolla,228.5341538588657
54373904,17.7,"Fuel tank lid - , e-",vw,golf,17.74971743256742
53678716,132.8,Fly Wheel Manual -,skoda,octavia,133.1489015803641
53472320,448.3,"Injection Control unit - , e-",vw,golf,449.81801700868573
61839231,113.0,Fuel distributor -,skoda,octavia,112.51033965756466
54524529,35.6,Clutch cylinder Slave -,toyota,corolla,35.517729533660805
63305358,2949.5,Automatic gear -,toyota,corolla,2960.604671191309
62662751,259.5,Gear lever -(Interior front),skoda,octavia,260.4084830620768
53393524,47.4,Parkeringshjälp Frontsensor -,toyota,corolla,47.37914209785312
66709192,177.4,"Brake Caliper - , e-(Right front)",vw,golf,177.51537070360197
53429617,94.8,Actuator loom -,skoda,octavia,94.79974611013994
54473017,23.6,Strut bearing rear -(Rear),toyota,corolla,23.682702710861996
54253106,365.6,"Rear axle beam - , e-",vw,golf,365.92679840368
54224930,113.0,"Sump - , e-",vw,golf,112.01776004134749
63169176,118.5,Fuse box / Electricity central -,toyota,corolla,118.34550399669772
64047277,355.9,"Drive shaft - , e-(Right rear)",vw,golf,353.1969929022362
58508409,118.4,Alternator -,toyota,corolla,126.65967152777837
56935026,242.4,"Drive shaft - , e-(Right front)",vw,golf,242.64671024531035
54025932,3951.0,"Engine Diesel - , e-",vw,golf,3966.4707590076605
53593156,2365.2,Gear Box 6 Speed -,skoda,octavia,2367.163434532135
54635308,70.8,"Crankshaft - , e-",vw,golf,71.02647613497615
53441870,47.2,Shock absorbers rear-(Rear),skoda,octavia,49.3854677669555
59140468,296.4,Passenger airbag -,toyota,corolla,296.0294004283909
54684184,47.4,Sensor steering -,skoda,octavia,47.372896363358876
53664653,42.5,Strut rear -(Left),toyota,corolla,42.6469042700355
54668815,296.5,Rear axle -,toyota,corolla,296.0938239552112
64470037,828.8,Engine Diesel -,toyota,corolla,867.618964402954
54161379,35.5,Gear Box cushion -,skoda,octavia,35.513027179070924
53571584,35.4,Carbon canister -,skoda,octavia,35.518869503229645
53853342,201.3,Wheel bearing spindle shaft -(Left rear),toyota,corolla,201.4987142988955
54446096,94.4,Dörr Styrenhet -(Right front),skoda,octavia,94.70050359570985
59259235,412.8,Steering wheel airbag -,skoda,octavia,414.42561428432674
56097887,94.7,Hub rear -(Rear),toyota,corolla,94.72858143592508
53848803,71.0,Trailing link rear -(Right),toyota,corolla,71.04587554229288
59855589,618.6,Gear Box 5 Speed -,toyota,corolla,619.257289601373
59860320,165.1,"Control unit Xenon - , e-",vw,golf,165.7436105653929
53710187,59.5,"Suspension - , e-(Rear)",vw,golf,59.17959032287165
53392094,154.1,Brake servo -,skoda,octavia,153.92219404692526
66210039,35.5,Other relay -,toyota,corolla,39.441042911255444
54115323,5.9,"Airbag Front sensor - , e-(Right)",vw,golf,5.900000000000045
54492396,59.2,Airbag krocksensor -,toyota,corolla,59.227014493839555
55786133,47.2,"Trailing link rear - , e-(Left upper)",vw,golf,47.35023157883777
53418701,106.6,"Dörr Styrenhet - , e-(Right)",vw,golf,106.48759032844208
53661860,96.1,Förpump Diesel -,skoda,octavia,95.72862383103008
54250831,112.3,"Fuel distributor - , e-",vw,golf,112.47096547549671
65711229,439.1,"Adaptiv Farthållare Sensor - , e-",vw,golf,436.64630216866465
54410190,236.8,Other Control unit -,skoda,octavia,236.85712511099996
53366348,47.4,"Airbag krocksensor - , e-(Right front)",vw,golf,47.381923852536346
54045264,142.8,Throttle Housing -,skoda,octavia,142.14889735819736
58955945,53.5,Coil -,toyota,corolla,53.286523485033165
57182287,94.8,Hub rear -(Rear),toyota,corolla,94.78151267898762
62238843,238.0,Alternator -,skoda,octavia,236.73555512265503
66730848,1182.6,Rear gear / Diff. -,skoda,octavia,1181.3802428571425
54032513,26.0,Trailing link rear -(Right upper),skoda,octavia,26.034975434981707
54501287,238.0,Inter axle Compl. -,skoda,octavia,236.61399327131218
54672182,471.8,Injection Control unit -,skoda,octavia,474.0182454920079
58423332,47.4,Engine casing -,toyota,corolla,51.451814908008686
53500718,449.4,"Injection Control unit - , e-",vw,golf,449.77887138555906
55718253,47.4,"Trailing link rear - , e-(Right upper)",vw,golf,47.34909468656343
54573063,100.6,Distributors Vacuum regulator -,toyota,corolla,100.6320311438561
56502632,41.3,"Load air pressure transmitters - , e-",vw,golf,41.41787342587966
53380463,153.9,Brake Caliper -(Left rear),skoda,octavia,154.23932976190463
65399936,592.0,Injection Control unit -,toyota,corolla,591.9688097083473
53986991,71.2,"Fuel filter / Holder - , e-",vw,golf,71.00002205433455
54417791,3539.4,"Automatic gear - , e-",vw,golf,3550.833697215286
53894983,355.2,"Rear axle - , e-",vw,golf,355.0340825376016
59823603,308.4,Drive shaft -(Right front),skoda,octavia,307.68492923812306
54263144,308.4,"Drive shaft - , e-(Left front)",vw,golf,307.7088255272503
56874903,189.8,Fly Wheel Automat -,skoda,octavia,189.37066945901302
54557769,100.6,Fuel pump electric -,toyota,corolla,101.91082056623873
59101497,141.6,Fuel tank Injection -,skoda,octavia,142.03784716672203
54185803,177.6,"Diesel tank - , e-",vw,golf,177.54210110236983
54125363,47.6,"Brake disc - , e-(Front)",vw,golf,47.35027044644153
54148694,41.3,Piston / Rod -,skoda,octavia,41.400547456793674
54222147,607.4,ABS Hydraulic Aggregate -,skoda,octavia,610.1141081439389
54434613,19.0,Sensor AC inner temperature -,skoda,octavia,18.932533983128586
57768479,59.0,Airbag krocksensor -(Left front),skoda,octavia,59.215411760461784
53601348,47.4,"Valve cap - , e-",vw,golf,47.35149012133696
65116265,4316.5,"Engine Gasoline - , e-",vw,golf,4320.74907411755
54509654,41.4,Tank lid -,toyota,corolla,39.908069207875286
54389283,60.5,Shock absorbers rear -(Rear),toyota,corolla,60.384487800394055
65510436,94.6,Dörr Styrenhet -(Left front),skoda,octavia,94.70558300241419
53843011,142.1,Hub rear -(Left rear),skoda,octavia,141.84247778194032
54683089,297.5,Kamera Utvändig -,skoda,octavia,295.8844609832163
53831847,41.3,Central lock Control unit -,toyota,corolla,41.40831631181316
66209839,333.2,Passenger airbag -,toyota,corolla,331.49235693265035
53935379,4626.2,Engine Gasoline -,skoda,octavia,4617.645086553724
53810041,47.4,Alternator bracket / Accessories -,skoda,octavia,47.311046835109295
53719558,59.5,"Shock absorbers rear - , e-(Rear)",vw,golf,59.17782748779008
54075917,118.0,"Side airbags - , e-(Right)",vw,golf,118.35608117438115
54327539,29.5,Rubber bellow / Tube -,toyota,corolla,29.60377915140416
57388462,117.9,"Rear sensor - , e-",vw,golf,118.2320405344656
54051647,118.0,Fuel injection pump -,toyota,corolla,118.38127011183265
53727493,94.7,Starter Gasoline -,toyota,corolla,94.68539301948059
54547947,35.7,Alternator bracket / Accessories -,skoda,octavia,35.51850374278501
54057262,82.9,Side airbags -(Left),skoda,octavia,82.83676945485075
53985126,471.9,"ABS Hydraulic pump - , e-",vw,golf,473.51382374431114
54221227,182.9,"Brake Caliper - , e-(Right rear)",vw,golf,183.38844740120993
54419574,35.6,Signal horn -,skoda,octavia,35.49418685134311
54678479,59.0,Rear sensor -,skoda,octavia,59.273250383644154
53914784,94.8,Distributors -,toyota,corolla,94.50217757936511
65257613,530.9,Injection Control unit -,toyota,corolla,532.1558652312968
54024254,118.3,"Fuel injection pump - , e-",vw,golf,118.36807657897661
54024254,118.0,"Fuel injection pump - , e-",vw,golf,118.36807657897661
65257588,235.9,Curtain airbags -(Left),toyota,corolla,236.8032035214785
62647179,94.4,Bensin/Dieselvärmare Styrenhet -,skoda,octavia,94.70842033938277
54476822,29.5,"Brake disc - , e-(Front)",vw,golf,29.556720603008117
55588422,71.0,Fuse box / Electricity central -,toyota,corolla,77.94990178571422
62238856,236.8,Wheel bearing spindle shaft -(Left rear),skoda,octavia,236.7423084020148
54154575,59.5,Motor cushion -,skoda,octavia,59.18761096889225
63127100,236.0,Brake Caliper -(Left rear),toyota,corolla,236.84218454878442
56438889,141.6,"Curtain airbags - , e-(Left)",vw,golf,142.03031830253087
62404848,177.6,Wheel bearing spindle shaft -(Right rear),toyota,corolla,182.11598795093775
55057785,47.4,"Gear Box Bracket - , e-",vw,golf,48.445530550699324
62890190,56.5,"Airbag krocksensor - , e-",vw,golf,56.18606020427216
60987037,1428.0,Gear Box 6 Speed-,toyota,corolla,1404.4108643398274
55708357,59.3,Pulley -,skoda,octavia,59.2130314484127
57067071,947.2,Gear distributor box -,skoda,octavia,947.163937429238
59918008,235.9,Gear lever -,skoda,octavia,236.80056068029197
54586417,296.0,ABS Hydraulic pump -,toyota,corolla,277.9977619047624
65680819,592.8,ABS Hydraulic Aggregate -,toyota,corolla,591.8629267820012
54310660,23.6,Air-flow sensor -,toyota,corolla,23.684312482656228
60721444,401.1,"Adaptiv Farthållare Sensor - , e-",vw,golf,402.4974531572594
61997585,130.9,Dragkrok Styrenhet -,skoda,octavia,130.2394750159562
54265596,147.8,"Curtain airbags - , e-(Right)",vw,golf,147.95765649454708
53840962,353.8,Insp.pump Diesel Control unit -,skoda,octavia,355.31614044497144
55966413,142.8,Throttle Housing -,skoda,octavia,142.03680646645012
54666154,94.7,Baklucka Styrenhet -,skoda,octavia,94.69635118353874
59240212,56.2,Trailing link rear -(Right),toyota,corolla,56.800209580248584
62135565,711.7,Kamera Utvändig -,toyota,corolla,707.4457602508606
54055672,412.8,"Insp.pump Diesel Control unit - , e-",vw,golf,414.3327024080087
54327539,29.8,Rubber bellow / Tube -,toyota,corolla,29.60377915140416
54432610,181.2,Airbag Control unit -,toyota,corolla,197.17949870129797
60162113,142.1,"Starter Gasoline - , e-",vw,golf,142.02134572580206
57338381,476.0,"ABS Hydraulic pump - , e-",vw,golf,473.4682463390776
62404956,2949.5,Automatic gear -,toyota,corolla,2960.1997353431284
53584385,212.3,Drive shaft -(Left rear),skoda,octavia,213.07476011488515
64503156,141.5,Inverter 12 -> 220 V -,skoda,octavia,142.02794295981806
65145107,592.0,Gear Box 5 Speed -,toyota,corolla,611.6016304473312
54635308,71.4,"Crankshaft - , e-",vw,golf,71.02647613497615
58796753,219.0,"Knee - , e-",vw,golf,218.8555854034855
65257625,177.6,Gear lever -,toyota,corolla,177.59921666666622
53601348,47.2,"Valve cap - , e-",vw,golf,47.35149012133696
62463270,53.1,Caliper Bracket -(Left rear),toyota,corolla,53.28690338203455
53943649,59.1,Coil -,skoda,octavia,59.109026809995584
56974731,243.0,Knee -,skoda,octavia,242.75480805583334
65116987,82.8,"Main cylinder - , e-",vw,golf,83.08364440767562
53606468,94.4,"Sump - , e-",vw,golf,94.78775942460321
54520169,59.2,Distributors -,toyota,corolla,63.689393935925516
54380915,77.9,"Mass air-flow sensor - , e-",vw,golf,78.12408373293378
53786468,23.7,"Brake disc - , e-(Front)",vw,golf,23.685568213099263
53400892,532.8,Gear Box 5 Speed -,toyota,corolla,571.108768749999
58955945,53.1,Coil -,toyota,corolla,53.286523485033165
64667066,177.6,"Drive shaft - , e-(Left rear)",vw,golf,177.53646740967363
53453680,94.4,Rain sensor -,skoda,octavia,94.70875647477521
53618513,23.7,Strut rear -(Left),toyota,corolla,28.068022619047714
53490848,2297.0,Gear Box 6 Speed -,skoda,octavia,2296.5811028984895
66552461,134.5,"Fuel injection pump - , e-(Rear)",vw,golf,134.8566495559997
54360056,72.2,Trailing link rear -(Right),toyota,corolla,72.19910698953831
54550646,71.0,Distributors -,toyota,corolla,70.56637523101905
54555307,59.0,Fuel filling pipe / tube -,toyota,corolla,59.218068632756214
54469818,23.6,Strut bearing rear -(Rear),toyota,corolla,23.68130069687256
65651373,214.2,Wheel bearing spindle shaft -(Left rear),skoda,octavia,213.06033964022103
53596792,47.6,Sensor steering -,skoda,octavia,47.36062685092681
54650450,35.7,"Airbag Front sensor - , e-(Right front)",vw,golf,35.72567732059606
53397731,94.9,Starter Gasoline -,toyota,corolla,94.72415092546345
53399113,213.5,"Wheel bearing spindle shaft - , e-(Left rear)",vw,golf,213.10150287004655
65709762,71.0,Engine casing -,skoda,octavia,71.03743146853142
