feature_group,shap_value,abs_shap_value,product_id,example_source
part_taxonomy,3626.7334600713853,3626.7334600713853,63425718,largest_underprediction
traficom_brand_context,156.19988219332546,156.19988219332546,63425718,largest_underprediction
traficom_model_context,155.35887807987766,155.35887807987766,63425718,largest_underprediction
vehicle_identity,30.08326010199111,30.08326010199111,63425718,largest_underprediction
vehicle_age_usage,30.049228259833946,30.049228259833946,63425718,largest_underprediction
part_condition,-1.7200746545320729,1.7200746545320729,63425718,largest_underprediction
part_taxonomy,3626.7334600713853,3626.7334600713853,63425718,largest_underprediction
traficom_brand_context,156.19988219332546,156.19988219332546,63425718,largest_underprediction
traficom_model_context,155.35887807987766,155.35887807987766,63425718,largest_underprediction
vehicle_identity,30.08326010199111,30.08326010199111,63425718,largest_underprediction
vehicle_age_usage,30.049228259833946,30.049228259833946,63425718,largest_underprediction
part_condition,-1.7200746545320729,1.7200746545320729,63425718,largest_underprediction
part_taxonomy,3626.7334600713853,3626.7334600713853,63425718,largest_underprediction
traficom_brand_context,156.19988219332546,156.19988219332546,63425718,largest_underprediction
traficom_model_context,155.35887807987766,155.35887807987766,63425718,largest_underprediction
vehicle_identity,30.08326010199111,30.08326010199111,63425718,largest_underprediction
vehicle_age_usage,30.049228259833946,30.049228259833946,63425718,largest_underprediction
part_condition,-1.7200746545320729,1.7200746545320729,63425718,largest_underprediction
part_taxonomy,33.65687461798272,278.7541047596112,65107261,largest_underprediction
vehicle_age_usage,141.15273651925713,148.86208992481258,65107261,largest_underprediction
traficom_brand_context,22.57096141668619,25.95145952014005,65107261,largest_underprediction
traficom_model_context,19.090801526084725,25.599903532601346,65107261,largest_underprediction
vehicle_identity,3.985095482265606,3.985095482265606,65107261,largest_underprediction
part_condition,-0.2551474490144756,0.2551474490144756,65107261,largest_underprediction
part_taxonomy,33.65687461798272,278.7541047596112,65107261,largest_underprediction
vehicle_age_usage,141.15273651925713,148.86208992481258,65107261,largest_underprediction
traficom_brand_context,22.57096141668619,25.95145952014005,65107261,largest_underprediction
traficom_model_context,19.090801526084725,25.599903532601346,65107261,largest_underprediction
vehicle_identity,3.985095482265606,3.985095482265606,65107261,largest_underprediction
part_condition,-0.2551474490144756,0.2551474490144756,65107261,largest_underprediction
part_taxonomy,33.65687461798272,278.7541047596112,65107261,largest_underprediction
vehicle_age_usage,141.15273651925713,148.86208992481258,65107261,largest_underprediction
traficom_brand_context,22.57096141668619,25.95145952014005,65107261,largest_underprediction
traficom_model_context,19.090801526084725,25.599903532601346,65107261,largest_underprediction
vehicle_identity,3.985095482265606,3.985095482265606,65107261,largest_underprediction
part_condition,-0.2551474490144756,0.2551474490144756,65107261,largest_underprediction
part_taxonomy,33.65687461798272,278.7541047596112,65107261,largest_underprediction
vehicle_age_usage,141.15273651925713,148.86208992481258,65107261,largest_underprediction
traficom_brand_context,22.57096141668619,25.95145952014005,65107261,largest_underprediction
traficom_model_context,19.090801526084725,25.599903532601346,65107261,largest_underprediction
vehicle_identity,3.985095482265606,3.985095482265606,65107261,largest_underprediction
part_condition,-0.2551474490144756,0.2551474490144756,65107261,largest_underprediction
part_taxonomy,33.65687461798272,278.7541047596112,65107261,largest_underprediction
vehicle_age_usage,141.15273651925713,148.86208992481258,65107261,largest_underprediction
traficom_brand_context,22.57096141668619,25.95145952014005,65107261,largest_underprediction
traficom_model_context,19.090801526084725,25.599903532601346,65107261,largest_underprediction
vehicle_identity,3.985095482265606,3.985095482265606,65107261,largest_underprediction
part_condition,-0.2551474490144756,0.2551474490144756,65107261,largest_underprediction
part_taxonomy,33.65687461798272,278.7541047596112,65107261,largest_underprediction
vehicle_age_usage,141.15273651925713,148.86208992481258,65107261,largest_underprediction
traficom_brand_context,22.57096141668619,25.95145952014005,65107261,largest_underprediction
traficom_model_context,19.090801526084725,25.599903532601346,65107261,largest_underprediction
vehicle_identity,3.985095482265606,3.985095482265606,65107261,largest_underprediction
part_condition,-0.2551474490144756,0.2551474490144756,65107261,largest_underprediction
part_taxonomy,33.228793341214825,278.8318229616494,60058879,largest_underprediction
vehicle_age_usage,141.3495417484206,148.76736493162826,60058879,largest_underprediction
traficom_brand_context,22.690924021961475,26.029425216819146,60058879,largest_underprediction
traficom_model_context,19.174426855332676,25.676889103208634,60058879,largest_underprediction
vehicle_identity,3.992318718033348,3.992318718033348,60058879,largest_underprediction
part_condition,-0.2554315463085368,0.2554315463085368,60058879,largest_underprediction
part_taxonomy,33.228793341214825,278.8318229616494,60058879,largest_underprediction
vehicle_age_usage,141.3495417484206,148.76736493162826,60058879,largest_underprediction
traficom_brand_context,22.690924021961475,26.029425216819146,60058879,largest_underprediction
traficom_model_context,19.174426855332676,25.676889103208634,60058879,largest_underprediction
vehicle_identity,3.992318718033348,3.992318718033348,60058879,largest_underprediction
part_condition,-0.2554315463085368,0.2554315463085368,60058879,largest_underprediction
part_taxonomy,33.228793341214825,278.8318229616494,60058879,largest_underprediction
vehicle_age_usage,141.3495417484206,148.76736493162826,60058879,largest_underprediction
traficom_brand_context,22.690924021961475,26.029425216819146,60058879,largest_underprediction
traficom_model_context,19.174426855332676,25.676889103208634,60058879,largest_underprediction
vehicle_identity,3.992318718033348,3.992318718033348,60058879,largest_underprediction
part_condition,-0.2554315463085368,0.2554315463085368,60058879,largest_underprediction
part_taxonomy,33.228793341214825,278.8318229616494,60058879,largest_underprediction
vehicle_age_usage,141.3495417484206,148.76736493162826,60058879,largest_underprediction
traficom_brand_context,22.690924021961475,26.029425216819146,60058879,largest_underprediction
traficom_model_context,19.174426855332676,25.676889103208634,60058879,largest_underprediction
vehicle_identity,3.992318718033348,3.992318718033348,60058879,largest_underprediction
part_condition,-0.2554315463085368,0.2554315463085368,60058879,largest_underprediction
part_taxonomy,33.228793341214825,278.8318229616494,60058879,largest_underprediction
vehicle_age_usage,141.3495417484206,148.76736493162826,60058879,largest_underprediction
traficom_brand_context,22.690924021961475,26.029425216819146,60058879,largest_underprediction
traficom_model_context,19.174426855332676,25.676889103208634,60058879,largest_underprediction
vehicle_identity,3.992318718033348,3.992318718033348,60058879,largest_underprediction
part_condition,-0.2554315463085368,0.2554315463085368,60058879,largest_underprediction
part_taxonomy,33.228793341214825,278.8318229616494,60058879,largest_underprediction
vehicle_age_usage,141.3495417484206,148.76736493162826,60058879,largest_underprediction
traficom_brand_context,22.690924021961475,26.029425216819146,60058879,largest_underprediction
traficom_model_context,19.174426855332676,25.676889103208634,60058879,largest_underprediction
vehicle_identity,3.992318718033348,3.992318718033348,60058879,largest_underprediction
part_condition,-0.2554315463085368,0.2554315463085368,60058879,largest_underprediction
part_taxonomy,2945.460983849594,2965.1324100914917,59673805,largest_overprediction
vehicle_age_usage,-91.87770892834642,232.76923477331667,59673805,largest_overprediction
traficom_brand_context,141.7802926791697,142.96404392863846,59673805,largest_overprediction
traficom_model_context,120.08340075624406,123.70281101484963,59673805,largest_overprediction
vehicle_identity,57.33418900228506,57.33418900228506,59673805,largest_overprediction
part_condition,-2.293911343094369,2.293911343094369,59673805,largest_overprediction
part_taxonomy,2945.460983849594,2965.1324100914917,59673805,largest_overprediction
vehicle_age_usage,-91.87770892834642,232.76923477331667,59673805,largest_overprediction
traficom_brand_context,141.7802926791697,142.96404392863846,59673805,largest_overprediction
traficom_model_context,120.08340075624406,123.70281101484963,59673805,largest_overprediction
vehicle_identity,57.33418900228506,57.33418900228506,59673805,largest_overprediction
part_condition,-2.293911343094369,2.293911343094369,59673805,largest_overprediction
part_taxonomy,2945.460983849594,2965.1324100914917,59673805,largest_overprediction
vehicle_age_usage,-91.87770892834642,232.76923477331667,59673805,largest_overprediction
traficom_brand_context,141.7802926791697,142.96404392863846,59673805,largest_overprediction
traficom_model_context,120.08340075624406,123.70281101484963,59673805,largest_overprediction
vehicle_identity,57.33418900228506,57.33418900228506,59673805,largest_overprediction
part_condition,-2.293911343094369,2.293911343094369,59673805,largest_overprediction
part_taxonomy,2945.460983849594,2965.1324100914917,59673805,largest_overprediction
vehicle_age_usage,-91.87770892834642,232.76923477331667,59673805,largest_overprediction
traficom_brand_context,141.7802926791697,142.96404392863846,59673805,largest_overprediction
traficom_model_context,120.08340075624406,123.70281101484963,59673805,largest_overprediction
vehicle_identity,57.33418900228506,57.33418900228506,59673805,largest_overprediction
part_condition,-2.293911343094369,2.293911343094369,59673805,largest_overprediction
part_taxonomy,2945.460983849594,2965.1324100914917,59673805,largest_overprediction
vehicle_age_usage,-91.87770892834642,232.76923477331667,59673805,largest_overprediction
traficom_brand_context,141.7802926791697,142.96404392863846,59673805,largest_overprediction
traficom_model_context,120.08340075624406,123.70281101484963,59673805,largest_overprediction
vehicle_identity,57.33418900228506,57.33418900228506,59673805,largest_overprediction
part_condition,-2.293911343094369,2.293911343094369,59673805,largest_overprediction
part_taxonomy,2945.460983849594,2965.1324100914917,59673805,largest_overprediction
vehicle_age_usage,-91.87770892834642,232.76923477331667,59673805,largest_overprediction
traficom_brand_context,141.7802926791697,142.96404392863846,59673805,largest_overprediction
traficom_model_context,120.08340075624406,123.70281101484963,59673805,largest_overprediction
vehicle_identity,57.33418900228506,57.33418900228506,59673805,largest_overprediction
part_condition,-2.293911343094369,2.293911343094369,59673805,largest_overprediction
part_taxonomy,1103.959602265625,1271.7363088302604,64533287,largest_overprediction
traficom_brand_context,-145.3426767076635,145.57711145638837,64533287,largest_overprediction
traficom_model_context,-129.71560022707394,130.59732691984365,64533287,largest_overprediction
vehicle_age_usage,-74.73441594245554,90.6158060921902,64533287,largest_overprediction
vehicle_identity,-55.91331519308979,55.91331519308979,64533287,largest_overprediction
part_condition,2.1230020167691324,2.1230020167691324,64533287,largest_overprediction
part_taxonomy,3693.8971086422503,3715.5407552066954,59824465,largest_overprediction
traficom_brand_context,51.48807906086891,51.48807906086891,59824465,largest_overprediction
vehicle_age_usage,-21.103737870173536,40.163996112640994,59824465,largest_overprediction
traficom_model_context,37.899816443927264,37.899816443927264,59824465,largest_overprediction
vehicle_identity,11.453032384199759,11.453032384199759,59824465,largest_overprediction
part_condition,-2.960331718050329,2.960331718050329,59824465,largest_overprediction
part_taxonomy,3693.8971086422503,3715.5407552066954,59824465,largest_overprediction
traficom_brand_context,51.48807906086891,51.48807906086891,59824465,largest_overprediction
vehicle_age_usage,-21.103737870173536,40.163996112640994,59824465,largest_overprediction
traficom_model_context,37.899816443927264,37.899816443927264,59824465,largest_overprediction
vehicle_identity,11.453032384199759,11.453032384199759,59824465,largest_overprediction
part_condition,-2.960331718050329,2.960331718050329,59824465,largest_overprediction
part_taxonomy,3693.8971086422503,3715.5407552066954,59824465,largest_overprediction
traficom_brand_context,51.48807906086891,51.48807906086891,59824465,largest_overprediction
vehicle_age_usage,-21.103737870173536,40.163996112640994,59824465,largest_overprediction
traficom_model_context,37.899816443927264,37.899816443927264,59824465,largest_overprediction
vehicle_identity,11.453032384199759,11.453032384199759,59824465,largest_overprediction
part_condition,-2.960331718050329,2.960331718050329,59824465,largest_overprediction
part_taxonomy,3693.8971086422503,3715.5407552066954,59824465,largest_overprediction
traficom_brand_context,51.48807906086891,51.48807906086891,59824465,largest_overprediction
vehicle_age_usage,-21.103737870173536,40.163996112640994,59824465,largest_overprediction
traficom_model_context,37.899816443927264,37.899816443927264,59824465,largest_overprediction
vehicle_identity,11.453032384199759,11.453032384199759,59824465,largest_overprediction
part_condition,-2.960331718050329,2.960331718050329,59824465,largest_overprediction
part_taxonomy,3693.8971086422503,3715.5407552066954,59824465,largest_overprediction
traficom_brand_context,51.48807906086891,51.48807906086891,59824465,largest_overprediction
vehicle_age_usage,-21.103737870173536,40.163996112640994,59824465,largest_overprediction
traficom_model_context,37.899816443927264,37.899816443927264,59824465,largest_overprediction
vehicle_identity,11.453032384199759,11.453032384199759,59824465,largest_overprediction
part_condition,-2.960331718050329,2.960331718050329,59824465,largest_overprediction
part_taxonomy,3693.8971086422503,3715.5407552066954,59824465,largest_overprediction
traficom_brand_context,51.48807906086891,51.48807906086891,59824465,largest_overprediction
vehicle_age_usage,-21.103737870173536,40.163996112640994,59824465,largest_overprediction
traficom_model_context,37.899816443927264,37.899816443927264,59824465,largest_overprediction
vehicle_identity,11.453032384199759,11.453032384199759,59824465,largest_overprediction
part_condition,-2.960331718050329,2.960331718050329,59824465,largest_overprediction
part_taxonomy,-315.02145640836676,315.02145640836676,54064944,cheap_item
vehicle_age_usage,-54.635956031993594,54.77421899505676,54064944,cheap_item
traficom_model_context,3.223819068558005,4.941403130156104,54064944,cheap_item
traficom_brand_context,4.0383441987470725,4.815530582699284,54064944,cheap_item
part_condition,-0.36868636724233506,0.36868636724233506,54064944,cheap_item
vehicle_identity,0.08684272670638171,0.08684272670638171,54064944,cheap_item
part_taxonomy,-317.2527987937907,317.2527987937907,54064944,cheap_item
vehicle_age_usage,-55.40975002168343,55.54229101352888,54064944,cheap_item
traficom_model_context,3.1325933717751466,4.955212822246831,54064944,cheap_item
traficom_brand_context,3.955568817690946,4.7850229509014754,54064944,cheap_item
part_condition,-0.3640522097401845,0.3640522097401845,54064944,cheap_item
vehicle_identity,0.05973360342133682,0.09012929212141901,54064944,cheap_item
part_taxonomy,-317.2527987937907,317.2527987937907,54064944,cheap_item
vehicle_age_usage,-55.40975002168343,55.54229101352888,54064944,cheap_item
traficom_model_context,3.1325933717751466,4.955212822246831,54064944,cheap_item
traficom_brand_context,3.955568817690946,4.7850229509014754,54064944,cheap_item
part_condition,-0.3640522097401845,0.3640522097401845,54064944,cheap_item
vehicle_identity,0.05973360342133682,0.09012929212141901,54064944,cheap_item
part_taxonomy,-317.2527987937907,317.2527987937907,54064944,cheap_item
vehicle_age_usage,-55.40975002168343,55.54229101352888,54064944,cheap_item
traficom_model_context,3.1325933717751466,4.955212822246831,54064944,cheap_item
traficom_brand_context,3.955568817690946,4.7850229509014754,54064944,cheap_item
part_condition,-0.3640522097401845,0.3640522097401845,54064944,cheap_item
vehicle_identity,0.05973360342133682,0.09012929212141901,54064944,cheap_item
part_taxonomy,-317.2527987937907,317.2527987937907,54064944,cheap_item
vehicle_age_usage,-55.40975002168343,55.54229101352888,54064944,cheap_item
traficom_model_context,3.1325933717751466,4.955212822246831,54064944,cheap_item
traficom_brand_context,3.955568817690946,4.7850229509014754,54064944,cheap_item
part_condition,-0.3640522097401845,0.3640522097401845,54064944,cheap_item
vehicle_identity,0.05973360342133682,0.09012929212141901,54064944,cheap_item
part_taxonomy,-317.2527987937907,317.2527987937907,54064944,cheap_item
vehicle_age_usage,-55.40975002168343,55.54229101352888,54064944,cheap_item
traficom_model_context,3.1325933717751466,4.955212822246831,54064944,cheap_item
traficom_brand_context,3.955568817690946,4.7850229509014754,54064944,cheap_item
part_condition,-0.3640522097401845,0.3640522097401845,54064944,cheap_item
vehicle_identity,0.05973360342133682,0.09012929212141901,54064944,cheap_item
part_taxonomy,-323.1278953619419,323.1278953619419,54115323,cheap_item
vehicle_age_usage,-48.843409667497255,49.74707391813885,54115323,cheap_item
traficom_model_context,2.6820761700731963,5.039203417827739,54115323,cheap_item
traficom_brand_context,3.6076054584192025,4.736853624024661,54115323,cheap_item
part_condition,-0.37432629810391516,0.37432629810391516,54115323,cheap_item
vehicle_identity,-0.0008221783336194166,0.07577871134024461,54115323,cheap_item
part_taxonomy,-323.1278953619419,323.1278953619419,54115323,cheap_item
vehicle_age_usage,-48.843409667497255,49.74707391813885,54115323,cheap_item
traficom_model_context,2.6820761700731963,5.039203417827739,54115323,cheap_item
traficom_brand_context,3.6076054584192025,4.736853624024661,54115323,cheap_item
part_condition,-0.37432629810391516,0.37432629810391516,54115323,cheap_item
vehicle_identity,-0.0008221783336194166,0.07577871134024461,54115323,cheap_item
part_taxonomy,-323.1278953619419,323.1278953619419,54115323,cheap_item
vehicle_age_usage,-48.843409667497255,49.74707391813885,54115323,cheap_item
traficom_model_context,2.6820761700731963,5.039203417827739,54115323,cheap_item
traficom_brand_context,3.6076054584192025,4.736853624024661,54115323,cheap_item
part_condition,-0.37432629810391516,0.37432629810391516,54115323,cheap_item
vehicle_identity,-0.0008221783336194166,0.07577871134024461,54115323,cheap_item
part_taxonomy,-323.1278953619419,323.1278953619419,54115323,cheap_item
vehicle_age_usage,-48.843409667497255,49.74707391813885,54115323,cheap_item
traficom_model_context,2.6820761700731963,5.039203417827739,54115323,cheap_item
traficom_brand_context,3.6076054584192025,4.736853624024661,54115323,cheap_item
part_condition,-0.37432629810391516,0.37432629810391516,54115323,cheap_item
vehicle_identity,-0.0008221783336194166,0.07577871134024461,54115323,cheap_item
part_taxonomy,-323.1278953619419,323.1278953619419,54115323,cheap_item
vehicle_age_usage,-48.843409667497255,49.74707391813885,54115323,cheap_item
traficom_model_context,2.6820761700731963,5.039203417827739,54115323,cheap_item
traficom_brand_context,3.6076054584192025,4.736853624024661,54115323,cheap_item
part_condition,-0.37432629810391516,0.37432629810391516,54115323,cheap_item
vehicle_identity,-0.0008221783336194166,0.07577871134024461,54115323,cheap_item
part_taxonomy,-323.1278953619419,323.1278953619419,54115323,cheap_item
vehicle_age_usage,-48.843409667497255,49.74707391813885,54115323,cheap_item
traficom_model_context,2.6820761700731963,5.039203417827739,54115323,cheap_item
