product_id,price,part_name,brand,model,predicted_price
54006448,76.7,"Trailing link rear - , e-(Right)",vw,golf,76.76000000000042
63350255,225.0,Curtain airbags -(Left),toyota,corolla,224.45849999999996
54242387,47.2,Suspension -(Rear),skoda,octavia,47.22001666666697
53397794,214.2,Wheel bearing spindle shaft -(Left rear),skoda,octavia,213.8821249999987
56935026,243.2,"Drive shaft - , e-(Right front)",vw,golf,244.55199999999851
53720617,118.6,Fuel injection pump -,toyota,corolla,118.67624999999946
54134400,47.4,"Brake disc - , e-(Rear)",vw,golf,47.37308333333336
54016497,35.7,Fuel filter / Holder -,toyota,corolla,35.60125000000014
54418779,59.0,Motor Bracket -,skoda,octavia,59.0
53822125,23.7,Strut bearing rear -(Left rear),toyota,corolla,23.991250000000015
65392594,77.6,Ljusinställning lägesgivare -,skoda,octavia,77.34124999999952
53689539,42.5,Strut rear -(Left),toyota,corolla,42.5005
54491958,47.4,Tank lid -,toyota,corolla,46.096000000000046
61076273,212.4,Contact roll Airbag -,toyota,corolla,213.37149999999977
54360056,72.6,Trailing link rear -(Right),toyota,corolla,72.44024999999972
54492396,59.5,Airbag krocksensor -,toyota,corolla,59.34049999999996
62148794,59.2,Tank lid -,toyota,corolla,58.6317500000003
54389700,60.5,"Shock absorbers rear - , e-(Rear)",vw,golf,60.492916666666694
60482533,157.7,Side airbags -(Left rear),skoda,octavia,157.7377708333326
60539167,56.3,Caliper Bracket -(Rear),skoda,octavia,56.32474999999966
56919452,118.4,Alternator -,toyota,corolla,125.1492500000004
54280176,218.3,Alternator -,skoda,octavia,218.43925000000127
54480215,23.7,Strut bearing rear -(Rear),toyota,corolla,23.700699999999994
53850683,178.5,Brake Caliper -(Right rear),toyota,corolla,178.2736666666667
56321357,47.6,Gear Box Bracket -,toyota,corolla,47.77650000000008
54020235,177.0,"Diesel tank - , e-",vw,golf,177.03575
53376928,943.8,Gear Box 5 Speed -,skoda,octavia,944.1289999999944
66544168,56.2,Tank lid -,skoda,octavia,55.16050000000029
54124986,23.7,"Piston / Rod - , e-",vw,golf,23.757187499999997
54346603,35.6,Tank transmitters -,toyota,corolla,35.60050000000023
54375958,47.4,Tank transmitters -,skoda,octavia,47.32558333333334
54532592,29.6,Clutch cylinder Slave -,toyota,corolla,39.35775000000021
66709192,177.0,"Brake Caliper - , e-(Right front)",vw,golf,176.97041666666672
53853721,59.2,Shock absorbers rear -(Rear),toyota,corolla,59.59575000000037
60500078,355.2,Other Control unit -,toyota,corolla,352.04199999999923
54479475,41.3,Rubber bellow / Tube -,skoda,octavia,41.33199999999975
54324453,120.8,"Fuel tank Injection - , e-",vw,golf,118.68250000000052
64796630,106.6,"Fuse box / Electricity central - , e-",vw,golf,106.33999999999949
53815272,904.7,"Rear gear / Diff. - , e-",vw,golf,905.4837500000046
53792769,23.6,Belt tensioner for Fan belt -,skoda,octavia,23.577000000000165
53503261,283.2,Drive shaft -(Left rear),skoda,octavia,283.11549999999863
63425718,4369.0,Automatic gear -(Front),skoda,octavia,4371.046
54322755,102.3,"Fuel tank Injection- , e-",vw,golf,101.42650000000025
53699195,47.6,"Alternator bracket / Accessories - , e-",vw,golf,47.555125000000054
59936250,232.0,Aktivt kollisionsskydd Sensor -(Left),skoda,octavia,231.5800000000001
53467783,106.2,"Sump - , e-",vw,golf,105.86724999999957
54312600,47.2,"Caliper Bracket - , e-",vw,golf,47.242875000000296
63351960,59.3,Parkeringshjälp Frontsensor -,toyota,corolla,59.31674999999961
53523674,331.1,"Diesel injection pump - , e-",vw,golf,328.38825000000196
53919107,59.0,"Sensor ABS - , e-",vw,golf,59.034250000000014
64522689,355.2,Rear axle beam -,toyota,corolla,374.1399999999991
61842750,141.6,Alternator -,toyota,corolla,141.41424999999919
53407814,106.1,"Dörr Styrenhet - , e-(Left)",vw,golf,106.1308749999993
53395854,47.4,Tank lid -,toyota,corolla,47.21991666666667
53555100,118.6,Fly Wheel Manual -,skoda,octavia,119.85149999999935
59823602,307.8,Drive shaft -(Left front),skoda,octavia,307.2857500000012
56901591,94.6,Fly Wheel Automat -,skoda,octavia,95.22674999999974
54434613,19.0,Sensor AC inner temperature -,skoda,octavia,18.99099999999999
54616959,47.6,Carbon canister -,skoda,octavia,47.542083333333366
60981203,177.0,"Knee - , e-",vw,golf,179.17699999999982
61772965,67.3,Actuator loom -(Left front),toyota,corolla,67.02379999999967
54571879,47.6,Motor Bracket -,toyota,corolla,47.54300000000002
53995131,29.6,"Signal horn - , e-",vw,golf,29.596125000000207
63591065,212.4,Drive shaft -(Right rear),skoda,octavia,212.35249999999968
53621930,5.9,"Stolsvärme styrenhet/relä - , e-",vw,golf,6.750250000000046
64643597,95.2,Sump -,skoda,octavia,95.61699999999998
65116265,4343.5,"Engine Gasoline - , e-",vw,golf,4324.58400000001
53720617,119.0,Fuel injection pump -,toyota,corolla,118.71750000000011
54387781,60.4,"Side airbags - , e-(Right)",vw,golf,60.36450000000029
63141783,95.2,Mass air-flow sensor -,skoda,octavia,94.58300000000027
55068240,59.0,"Suspension - , e-(Rear)",vw,golf,59.01183333333335
54322755,101.8,"Fuel tank Injection - , e-",vw,golf,102.26250000000013
53431833,83.0,Mass air-flow sensor -,toyota,corolla,83.02174999999995
53549027,70.8,Main cylinder -,skoda,octavia,70.84674999999964
54547853,35.5,Airbag Front sensor -(Right),toyota,corolla,37.48574999999996
53986991,70.8,"Fuel filter / Holder - , e-",vw,golf,70.13774999999963
53664653,42.7,Strut rear -(Left),toyota,corolla,40.62975000000021
58712351,177.6,Contact roll Airbag -,toyota,corolla,192.47249999999997
60208724,59.3,Dragkrok Styrenhet -(Rear),skoda,octavia,59.342749999999604
54549667,100.6,Fuel pump electric -,toyota,corolla,100.58849999999926
64546679,471.8,Aktivt kollisionsskydd Sensor -,toyota,corolla,472.04999999999797
53720617,117.9,Fuel injection pump -,toyota,corolla,118.0190000000006
54241876,59.5,Pulley -,skoda,octavia,59.64949999999996
56857329,35.4,"Sensor steering - , e-",vw,golf,35.42124999999981
53985126,474.5,"ABS Hydraulic pump - , e-",vw,golf,474.46324999999996
53902200,47.2,Tank lid -,toyota,corolla,47.22116666666691
54484620,59.2,Strut rear -(Right),toyota,corolla,58.69487500000033
54483157,440.3,"Turbo aggregate - , e-",vw,golf,438.3077499999983
56502632,41.5,"Load air pressure transmitters - , e-",vw,golf,41.50737500000003
53366348,47.4,"Airbag krocksensor - , e-(Right front)",vw,golf,47.426500000000026
55583541,177.6,Power steering Control unit -,toyota,corolla,207.69212142857157
54373904,17.7,"Fuel tank lid - , e-",vw,golf,17.716916666666588
53678716,132.8,Fly Wheel Manual -,skoda,octavia,130.80675000000042
53472320,448.3,"Injection Control unit - , e-",vw,golf,448.48374999999834
61839231,113.0,Fuel distributor -,skoda,octavia,113.68325000000004
54524529,35.6,Clutch cylinder Slave -,toyota,corolla,35.16600000000021
63305358,2949.5,Automatic gear -,toyota,corolla,2950.335
62662751,259.5,Gear lever -(Interior front),skoda,octavia,259.62925000000047
53393524,47.4,Parkeringshjälp Frontsensor -,toyota,corolla,47.397999999999975
66709192,177.4,"Brake Caliper - , e-(Right front)",vw,golf,177.5242500000005
53429617,94.8,Actuator loom -,skoda,octavia,96.79425000000013
54473017,23.6,Strut bearing rear -(Rear),toyota,corolla,23.604687500000168
54253106,365.6,"Rear axle beam - , e-",vw,golf,364.98275000000154
54224930,113.0,"Sump - , e-",vw,golf,112.4847499999999
63169176,118.5,Fuse box / Electricity central -,toyota,corolla,117.42474999999982
64047277,355.9,"Drive shaft - , e-(Right rear)",vw,golf,353.1559999999983
58508409,118.4,Alternator -,toyota,corolla,125.2385000000004
56935026,242.4,"Drive shaft - , e-(Right front)",vw,golf,244.35199999999867
54025932,3951.0,"Engine Diesel - , e-",vw,golf,3959.208250000004
53593156,2365.2,Gear Box 6 Speed -,skoda,octavia,2358.510499999993
54635308,70.8,"Crankshaft - , e-",vw,golf,70.84124999999962
53441870,47.2,Shock absorbers rear-(Rear),skoda,octavia,49.517250000000324
59140468,296.4,Passenger airbag -,toyota,corolla,297.5927499999982
54684184,47.4,Sensor steering -,skoda,octavia,47.39683333333332
53664653,42.5,Strut rear -(Left),toyota,corolla,42.553000000000004
54668815,296.5,Rear axle -,toyota,corolla,296.79124999999976
64470037,828.8,Engine Diesel -,toyota,corolla,866.7189999999978
54161379,35.5,Gear Box cushion -,skoda,octavia,35.60016666666673
53571584,35.4,Carbon canister -,skoda,octavia,35.80884999999982
53853342,201.3,Wheel bearing spindle shaft -(Left rear),toyota,corolla,196.45775000000083
54446096,94.4,Dörr Styrenhet -(Right front),skoda,octavia,94.43312500000064
59259235,412.8,Steering wheel airbag -,skoda,octavia,412.8963124999989
56097887,94.7,Hub rear -(Rear),toyota,corolla,94.84125000000012
53848803,71.0,Trailing link rear -(Right),toyota,corolla,70.36401666666669
59855589,618.6,Gear Box 5 Speed -,toyota,corolla,620.1745000000018
59860320,165.1,"Control unit Xenon - , e-",vw,golf,165.14324999999903
53710187,59.5,"Suspension - , e-(Rear)",vw,golf,59.39949999999998
53392094,154.1,Brake servo -,skoda,octavia,155.85041666666578
66210039,35.5,Other relay -,toyota,corolla,39.627250000000046
54115323,5.9,"Airbag Front sensor - , e-(Right)",vw,golf,5.900000000000045
54492396,59.2,Airbag krocksensor -,toyota,corolla,58.201000000000256
55786133,47.2,"Trailing link rear - , e-(Left upper)",vw,golf,47.243500000000324
53418701,106.6,"Dörr Styrenhet - , e-(Right)",vw,golf,106.57749999999923
53661860,96.1,Förpump Diesel -,skoda,octavia,96.16674999999962
54250831,112.3,"Fuel distributor - , e-",vw,golf,109.74300000000015
65711229,439.1,"Adaptiv Farthållare Sensor - , e-",vw,golf,437.3127500000027
54410190,236.8,Other Control unit -,skoda,octavia,237.45275000000115
53366348,47.4,"Airbag krocksensor - , e-(Right front)",vw,golf,47.46824999999997
54045264,142.8,Throttle Housing -,skoda,octavia,142.48783333333412
58955945,53.5,Coil -,toyota,corolla,53.482333333333315
57182287,94.8,Hub rear -(Rear),toyota,corolla,94.81443750000004
62238843,238.0,Alternator -,skoda,octavia,237.79349999999985
66730848,1182.6,Rear gear / Diff. -,skoda,octavia,1178.7799999999982
54032513,26.0,Trailing link rear -(Right upper),skoda,octavia,25.998499999999986
54501287,238.0,Inter axle Compl. -,skoda,octavia,236.41299999999973
54672182,471.8,Injection Control unit -,skoda,octavia,472.1187499999979
58423332,47.4,Engine casing -,toyota,corolla,50.61300000000009
53500718,449.4,"Injection Control unit - , e-",vw,golf,449.59874999999704
55718253,47.4,"Trailing link rear - , e-(Right upper)",vw,golf,47.43458333333328
54573063,100.6,Distributors Vacuum regulator -,toyota,corolla,100.57324999999928
56502632,41.3,"Load air pressure transmitters - , e-",vw,golf,41.31259999999971
53380463,153.9,Brake Caliper -(Left rear),skoda,octavia,154.56425000000084
65399936,592.0,Injection Control unit -,toyota,corolla,581.887999999999
53986991,71.2,"Fuel filter / Holder - , e-",vw,golf,70.56275000000038
54417791,3539.4,"Automatic gear - , e-",vw,golf,3533.165749999989
53894983,355.2,"Rear axle - , e-",vw,golf,355.3098333333322
59823603,308.4,Drive shaft -(Right front),skoda,octavia,308.4642499999981
54263144,308.4,"Drive shaft - , e-(Left front)",vw,golf,308.4276249999982
56874903,189.8,Fly Wheel Automat -,skoda,octavia,189.7397500000008
54557769,100.6,Fuel pump electric -,toyota,corolla,101.17824999999927
59101497,141.6,Fuel tank Injection -,skoda,octavia,141.5687083333325
54185803,177.6,"Diesel tank - , e-",vw,golf,177.3842499999997
54125363,47.6,"Brake disc - , e-(Front)",vw,golf,47.55400000000005
54148694,41.3,Piston / Rod -,skoda,octavia,41.2874999999997
54222147,607.4,ABS Hydraulic Aggregate -,skoda,octavia,611.4412499999972
54434613,19.0,Sensor AC inner temperature -,skoda,octavia,18.998999999999995
57768479,59.0,Airbag krocksensor -(Left front),skoda,octavia,59.008
53601348,47.4,"Valve cap - , e-",vw,golf,47.39549999999995
65116265,4316.5,"Engine Gasoline - , e-",vw,golf,4304.265000000009
54509654,41.4,Tank lid -,toyota,corolla,39.535499999999836
54389283,60.5,Shock absorbers rear -(Rear),toyota,corolla,60.49600000000005
65510436,94.6,Dörr Styrenhet -(Left front),skoda,octavia,94.49549999999952
53843011,142.1,Hub rear -(Left rear),skoda,octavia,141.13974999999925
54683089,297.5,Kamera Utvändig -,skoda,octavia,291.20099999999957
53831847,41.3,Central lock Control unit -,toyota,corolla,41.339583333333074
66209839,333.2,Passenger airbag -,toyota,corolla,327.1407499999985
53935379,4626.2,Engine Gasoline -,skoda,octavia,4625.703999999982
53810041,47.4,Alternator bracket / Accessories -,skoda,octavia,47.38874999999998
53719558,59.5,"Shock absorbers rear - , e-(Rear)",vw,golf,59.409749999999974
54075917,118.0,"Side airbags - , e-(Right)",vw,golf,118.06112500000022
54327539,29.5,Rubber bellow / Tube -,toyota,corolla,29.728999999999992
57388462,117.9,"Rear sensor - , e-",vw,golf,114.27725000000059
54051647,118.0,Fuel injection pump -,toyota,corolla,117.36675000000015
53727493,94.7,Starter Gasoline -,toyota,corolla,94.31825000000012
54547947,35.7,Alternator bracket / Accessories -,skoda,octavia,35.646708333333486
54057262,82.9,Side airbags -(Left),skoda,octavia,82.83200000000029
53985126,471.9,"ABS Hydraulic pump - , e-",vw,golf,471.9824999999969
54221227,182.9,"Brake Caliper - , e-(Right rear)",vw,golf,183.25900000000038
54419574,35.6,Signal horn -,skoda,octavia,35.33700000000014
54678479,59.0,Rear sensor -,skoda,octavia,60.110520833333396
53914784,94.8,Distributors -,toyota,corolla,93.19925000000006
65257613,530.9,Injection Control unit -,toyota,corolla,525.6904999999979
54024254,118.3,"Fuel injection pump - , e-",vw,golf,118.47825000000024
54024254,118.0,"Fuel injection pump - , e-",vw,golf,118.06375000000017
65257588,235.9,Curtain airbags -(Left),toyota,corolla,235.4670499999992
62647179,94.4,Bensin/Dieselvärmare Styrenhet -,skoda,octavia,94.53775000000061
54476822,29.5,"Brake disc - , e-(Front)",vw,golf,29.489000000000004
55588422,71.0,Fuse box / Electricity central -,toyota,corolla,78.03849999999993
62238856,236.8,Wheel bearing spindle shaft -(Left rear),skoda,octavia,236.44400000000098
54154575,59.5,Motor cushion -,skoda,octavia,59.45649999999998
63127100,236.0,Brake Caliper -(Left rear),toyota,corolla,235.86837500000019
56438889,141.6,"Curtain airbags - , e-(Left)",vw,golf,141.61674999999906
62404848,177.6,Wheel bearing spindle shaft -(Right rear),toyota,corolla,180.6209166666664
55057785,47.4,"Gear Box Bracket - , e-",vw,golf,47.425250000000005
62890190,56.5,"Airbag krocksensor - , e-",vw,golf,56.45249999999999
60987037,1428.0,Gear Box 6 Speed-,toyota,corolla,1405.5364999999993
55708357,59.3,Pulley -,skoda,octavia,59.26741666666635
57067071,947.2,Gear distributor box -,skoda,octavia,948.7082500000049
59918008,235.9,Gear lever -,skoda,octavia,235.9739687499992
54586417,296.0,ABS Hydraulic pump -,toyota,corolla,277.36100000000044
65680819,592.8,ABS Hydraulic Aggregate -,toyota,corolla,592.8647499999965
54310660,23.6,Air-flow sensor -,toyota,corolla,23.609750000000158
60721444,401.1,"Adaptiv Farthållare Sensor - , e-",vw,golf,401.77237500000257
61997585,130.9,Dragkrok Styrenhet -,skoda,octavia,130.51100000000037
54265596,147.8,"Curtain airbags - , e-(Right)",vw,golf,146.93550000000104
53840962,353.8,Insp.pump Diesel Control unit -,skoda,octavia,353.95550000000077
55966413,142.8,Throttle Housing -,skoda,octavia,142.53975000000074
54666154,94.7,Baklucka Styrenhet -,skoda,octavia,94.56625000000017
59240212,56.2,Trailing link rear -(Right),toyota,corolla,56.91549841269882
62135565,711.7,Kamera Utvändig -,toyota,corolla,711.2272083333379
54055672,412.8,"Insp.pump Diesel Control unit - , e-",vw,golf,413.1403749999988
54327539,29.8,Rubber bellow / Tube -,toyota,corolla,29.87199999999993
54432610,181.2,Airbag Control unit -,toyota,corolla,196.95124999999942
60162113,142.1,"Starter Gasoline - , e-",vw,golf,142.0064999999991
57338381,476.0,"ABS Hydraulic pump - , e-",vw,golf,475.81325
62404956,2949.5,Automatic gear -,toyota,corolla,2949.40675
53584385,212.3,Drive shaft -(Left rear),skoda,octavia,211.95475000000064
64503156,141.5,Inverter 12 -> 220 V -,skoda,octavia,141.5584791666665
65145107,592.0,Gear Box 5 Speed -,toyota,corolla,604.6205000000004
54635308,71.4,"Crankshaft - , e-",vw,golf,71.28550000000031
58796753,219.0,"Knee - , e-",vw,golf,216.6290000000002
65257625,177.6,Gear lever -,toyota,corolla,177.58524999999952
53601348,47.2,"Valve cap - , e-",vw,golf,47.19475000000033
62463270,53.1,Caliper Bracket -(Left rear),toyota,corolla,53.11374999999988
53943649,59.1,Coil -,skoda,octavia,58.9621874999997
56974731,243.0,Knee -,skoda,octavia,243.03702499999977
65116987,82.8,"Main cylinder - , e-",vw,golf,83.51149999999966
53606468,94.4,"Sump - , e-",vw,golf,94.79075000000056
54520169,59.2,Distributors -,toyota,corolla,63.29313750000031
54380915,77.9,"Mass air-flow sensor - , e-",vw,golf,78.09475000000016
53786468,23.7,"Brake disc - , e-(Front)",vw,golf,23.75100000000001
53400892,532.8,Gear Box 5 Speed -,toyota,corolla,559.5252499999989
58955945,53.1,Coil -,toyota,corolla,53.10399999999987
64667066,177.6,"Drive shaft - , e-(Left rear)",vw,golf,177.48349999999976
53453680,94.4,Rain sensor -,skoda,octavia,94.42100000000067
53618513,23.7,Strut rear -(Left),toyota,corolla,28.42225000000011
53490848,2297.0,Gear Box 6 Speed -,skoda,octavia,2301.634500000001
66552461,134.5,"Fuel injection pump - , e-(Rear)",vw,golf,134.37850000000003
54360056,72.2,Trailing link rear -(Right),toyota,corolla,71.98250000000034
54550646,71.0,Distributors -,toyota,corolla,70.17082500000002
54555307,59.0,Fuel filling pipe / tube -,toyota,corolla,57.57600000000009
54469818,23.6,Strut bearing rear -(Rear),toyota,corolla,23.61213750000015
65651373,214.2,Wheel bearing spindle shaft -(Left rear),skoda,octavia,214.03274999999883
53596792,47.6,Sensor steering -,skoda,octavia,47.557250000000046
54650450,35.7,"Airbag Front sensor - , e-(Right front)",vw,golf,35.792000000000115
53397731,94.9,Starter Gasoline -,toyota,corolla,94.93712500000055
53399113,213.5,"Wheel bearing spindle shaft - , e-(Left rear)",vw,golf,213.54824999999983
65709762,71.0,Engine casing -,skoda,octavia,69.96525000000011
